City_PK,State,City_Village,latitude,longitude
Chikkajajur|Karnataka,Karnataka,Chikkajajur,14.1278746,76.1399395
Holalkere|Karnataka,Karnataka,Holalkere,14.0428326,76.1844875
Hosdurga|Karnataka,Karnataka,Hosdurga,13.7985261,76.2850567
Srirampura|Karnataka,Karnataka,Srirampura,13.6203843,76.4172594
Molakalmuru|Karnataka,Karnataka,Molakalmuru,14.7173547,76.7467395
Bantval|Karnataka,Karnataka,Bantval,12.9012483,75.0412305
Kairangala|Karnataka,Karnataka,Kairangala,12.7919889,74.9429503
Kariyangala|Karnataka,Karnataka,Kariyangala,12.7928099,74.949234
Munnuru|Karnataka,Karnataka,Munnuru,12.8612975,75.0173035
Narikombu|Karnataka,Karnataka,Narikombu,12.8782071,75.0573638
Navoor|Karnataka,Karnataka,Navoor,13.0573654,75.3178499
Pudu|Karnataka,Karnataka,Pudu,12.8701501,74.971033
Sajipanadu|Karnataka,Karnataka,Sajipanadu,12.8557786,74.9945426
Thumbe|Karnataka,Karnataka,Thumbe,12.8696015,74.9875769
Ullal|Karnataka,Karnataka,Ullal,12.8181202,74.8459375
Vittal|Karnataka,Karnataka,Vittal,12.762277,75.097948
Beltangadi|Karnataka,Karnataka,Beltangadi,12.9903521,75.2825052
Kuvettu|Karnataka,Karnataka,Kuvettu,12.9648881,75.2223813
Addur|Karnataka,Karnataka,Addur,12.9253924,74.9518991
Adyar|Karnataka,Karnataka,Adyar,12.8686235,74.9292875
Arkula|Karnataka,Karnataka,Arkula,12.8740019,74.947181
Badagaulipady|Karnataka,Karnataka,Badagaulipady,12.9553418,74.9501034
Ganjimutt|Karnataka,Karnataka,Ganjimutt,12.9674642,74.9499624
Kolambe|Karnataka,Karnataka,Kolambe,12.9735212,74.8963023
Mangaluru|Karnataka,Karnataka,Mangaluru,12.8698101,74.8430082
Manjanady|Karnataka,Karnataka,Manjanady,13.0035855,75.0654358
Muduperar|Karnataka,Karnataka,Muduperar,12.977105,74.9404599
Mulki|Karnataka,Karnataka,Mulki,13.0904094,74.7870474
Mulur|Karnataka,Karnataka,Mulur,12.9345431,74.9296456
Talipady|Karnataka,Karnataka,Talipady,12.7697257,74.8682041
Mudbidri|Karnataka,Karnataka,Mudbidri,13.0662337,74.9956362
Puttur|Karnataka,Karnataka,Puttur,12.7632858,75.2018421
Uppinangady|Karnataka,Karnataka,Uppinangady,12.8374908,75.2498073
Sulya|Karnataka,Karnataka,Sulya,12.5576644,75.3907575
Channagiri|Karnataka,Karnataka,Channagiri,14.0252,75.925
Davanagere|Karnataka,Karnataka,Davanagere,14.4661266,75.9206361
Harihar|Karnataka,Karnataka,Harihar,14.5116874,75.809288
Honnali|Karnataka,Karnataka,Honnali,14.2389785,75.6457434
Jagalur|Karnataka,Karnataka,Jagalur,14.5200883,76.3376786
Alnavar|Karnataka,Karnataka,Alnavar,15.4271868,74.7383896
Annigeri|Karnataka,Karnataka,Annigeri,15.4260116,75.4333351
Dharwad|Karnataka,Karnataka,Dharwad,15.4540505,75.0066516
Hubballi|Karnataka,Karnataka,Hubballi,15.3518378,75.1379848
Sattur|Karnataka,Karnataka,Sattur,15.4105056,75.0456504
Kalghatgi|Karnataka,Karnataka,Kalghatgi,15.1507375,75.0576824
Kundgol|Karnataka,Karnataka,Kundgol,15.2588827,75.2500447
Navalgund|Karnataka,Karnataka,Navalgund,15.5582208,75.3538481
Gadag Betageri|Karnataka,Karnataka,Gadag Betageri,15.4263647,75.6300786
Mulgund|Karnataka,Karnataka,Mulgund,15.2817244,75.5225438
Gajendragarh|Karnataka,Karnataka,Gajendragarh,15.7322026,75.9644618
Naregal|Karnataka,Karnataka,Naregal,15.5736978,75.8078454
Lakshmeshwar|Karnataka,Karnataka,Lakshmeshwar,15.12373,75.4741167
Mundargi|Karnataka,Karnataka,Mundargi,15.21219715,75.8178601
Nargund|Karnataka,Karnataka,Nargund,15.7220381,75.3846247
Ron|Karnataka,Karnataka,Ron,15.6996944,75.7349912
Shirhatti|Karnataka,Karnataka,Shirhatti,15.2312878,75.5771573
Alur|Karnataka,Karnataka,Alur,12.9788319,75.9935776
Arkalgud|Karnataka,Karnataka,Arkalgud,12.7627771,76.0623411
Arsikere|Karnataka,Karnataka,Arsikere,13.3137821,76.253199
Belur|Karnataka,Karnataka,Belur,13.1645671,75.8634851
Channarayapatna|Karnataka,Karnataka,Channarayapatna,12.8927148,76.3939638
Shravanabelgola|Karnataka,Karnataka,Shravanabelgola,12.851896,76.4807385
Haralahalli|Karnataka,Karnataka,Haralahalli,12.5525937,76.0837459
Hassan|Karnataka,Karnataka,Hassan,13.0070817,76.0992703
Sathyamangala|Karnataka,Karnataka,Sathyamangala,13.0201313,76.1218479
Hole Narsipur|Karnataka,Karnataka,Hole Narsipur,12.7853649,76.2466335
Sakleshpur|Karnataka,Karnataka,Sakleshpur,12.9434349,75.7862318
Byadgi|Karnataka,Karnataka,Byadgi,14.6991545,75.489622
Hangal|Karnataka,Karnataka,Hangal,14.7585012,75.1238059
Haveri|Karnataka,Karnataka,Haveri,14.7874825,75.3996731
Hirekerur|Karnataka,Karnataka,Hirekerur,14.4562395,75.3952205
Kodiyal|Karnataka,Karnataka,Kodiyal,14.5213921,75.7923778
Ranebennur|Karnataka,Karnataka,Ranebennur,14.6165795,75.6341529
Savanur|Karnataka,Karnataka,Savanur,14.9750243,75.3397064
Bankapura|Karnataka,Karnataka,Bankapura,14.9217443,75.2639298
Shiggaon|Karnataka,Karnataka,Shiggaon,14.9899007,75.2234815
Afzalpur|Karnataka,Karnataka,Afzalpur,17.2005764,76.3605783
Aland|Karnataka,Karnataka,Aland,17.5632704,76.5678524
Chincholi|Karnataka,Karnataka,Chincholi,17.465199,77.4189669
Chitapur|Karnataka,Karnataka,Chitapur,17.1253512,77.0835502
Wadi|Karnataka,Karnataka,Wadi,17.051694,76.9912575
Jevargi|Karnataka,Karnataka,Jevargi,17.0004661,76.70040029
Kalaburagi|Karnataka,Karnataka,Kalaburagi,17.166667,77.083333
Kurgunta|Karnataka,Karnataka,Kurgunta,17.1919786,77.3603407
Sedam|Karnataka,Karnataka,Sedam,17.1772683,77.2823552
Shahabad|Karnataka,Karnataka,Shahabad,17.1241133,76.9418923
Shahabad ACC|Karnataka,Karnataka,Shahabad ACC,17.1296741,76.947022
Kushalanagara|Karnataka,Karnataka,Kushalanagara,12.4585525,75.961437
Madikeri|Karnataka,Karnataka,Madikeri,12.42149,75.7387543
Gonikoppal|Karnataka,Karnataka,Gonikoppal,12.1853337,75.9360716
Somvarpet|Karnataka,Karnataka,Somvarpet,12.5999839,75.8455707
Virajpete|Karnataka,Karnataka,Virajpete,12.1941795,75.8031294
Bangarapet|Karnataka,Karnataka,Bangarapet,12.9895093,78.1775931
Robertsonpet|Karnataka,Karnataka,Robertsonpet,12.9581302,78.2743674
Bethamangala|Karnataka,Karnataka,Bethamangala,13.0062969,78.3299172
Kolar|Karnataka,Karnataka,Kolar,13.1367201,78.1337246
Malur|Karnataka,Karnataka,Malur,13.0060343,77.9382839
Mulbagal|Karnataka,Karnataka,Mulbagal,13.1626004,78.3958998
Srinivaspur|Karnataka,Karnataka,Srinivaspur,13.3391141,78.2113678
Gangawati|Karnataka,Karnataka,Gangawati,15.4319267,76.5280701
Koppal|Karnataka,Karnataka,Koppal,15.3484144,76.1547421
Munirabad Project Area|Karnataka,Karnataka,Munirabad Project Area,15.2788602,76.3260992
Kushtagi|Karnataka,Karnataka,Kushtagi,15.7571579,76.190682
Yelbarga|Karnataka,Karnataka,Yelbarga,15.6141511,76.0130784
Krishnarajpet|Karnataka,Karnataka,Krishnarajpet,12.654322,76.485068
Maddur|Karnataka,Karnataka,Maddur,12.5848984,77.0448679
Mellahalli|Karnataka,Karnataka,Mellahalli,12.600306,76.4100023
Malavalli|Karnataka,Karnataka,Malavalli,12.3864073,77.0589464
Mandya|Karnataka,Karnataka,Mandya,12.5238888,76.8961961
Nagamangala|Karnataka,Karnataka,Nagamangala,12.8196077,76.7542189
Pandavapura|Karnataka,Karnataka,Pandavapura,12.5011414,76.6731501
Krishnaraja Sagara|Karnataka,Karnataka,Krishnaraja Sagara,12.4726381,76.47730865
Mysuru|Karnataka,Karnataka,Mysuru,12.4193307,76.7035818
Srirangapatna|Karnataka,Karnataka,Srirangapatna,12.4226442,76.6849312
HD Kote|Karnataka,Karnataka,HD Kote,12.0879642,76.331889
Hunsur|Karnataka,Karnataka,Hunsur,12.3035086,76.2928095
Krishnarajanagara|Karnataka,Karnataka,Krishnarajanagara,12.438561,76.3836699
Elwala|Karnataka,Karnataka,Elwala,12.359017,76.5430994
Kadakola|Karnataka,Karnataka,Kadakola,12.1927222,76.6645229
Mellahalli Mysore|Karnataka,Karnataka,Mellahalli Mysore,12.3206912,76.7809392
Nanjangud|Karnataka,Karnataka,Nanjangud,12.1276786,76.6811152
Periyapatna|Karnataka,Karnataka,Periyapatna,12.3372494,76.0988013
Sagagur|Karnataka,Karnataka,Sagagur,12.0071037,76.3897733
Bannur|Karnataka,Karnataka,Bannur,12.3307313,76.861373
Gargeswari|Karnataka,Karnataka,Gargeswari,12.2392775,76.8944345
T Narsipura|Karnataka,Karnataka,T Narsipura,12.30258,76.69213
Devadurga|Karnataka,Karnataka,Devadurga,16.4210218,76.9330038
Hatti|Karnataka,Karnataka,Hatti,15.739115,76.7050656
Hatti Gold Mines|Karnataka,Karnataka,Hatti Gold Mines,16.1977046,76.647047
Lingsugur|Karnataka,Karnataka,Lingsugur,16.1563,76.5242
Mudgal|Karnataka,Karnataka,Mudgal,16.0143902,76.4464485
Manvi|Karnataka,Karnataka,Manvi,15.9967483,77.0481181
Raichur|Karnataka,Karnataka,Raichur,16.083333,77.166667
Shaktinagar|Karnataka,Karnataka,Shaktinagar,16.3631588,77.3585021
Sindhnur|Karnataka,Karnataka,Sindhnur,15.7620985,76.5950148
Channapatna|Karnataka,Karnataka,Channapatna,12.6593727,77.2038931
Kanakapura|Karnataka,Karnataka,Kanakapura,12.5450268,77.4199095
Kudur|Karnataka,Karnataka,Kudur,13.1109527,77.1654513
Magadi|Karnataka,Karnataka,Magadi,12.9567353,77.2242281
Bidadi|Karnataka,Karnataka,Bidadi,12.7988507,77.3869947
Ramanagara|Karnataka,Karnataka,Ramanagara,12.7252766,77.2804797
Bhadravati|Karnataka,Karnataka,Bhadravati,13.8275718,75.7063783
Hosanagara|Karnataka,Karnataka,Hosanagara,13.9153869,75.064035
Jog Falls|Karnataka,Karnataka,Jog Falls,14.2003718,74.7922202
Sagar|Karnataka,Karnataka,Sagar,13.9372103,75.557239
Shikarpur|Karnataka,Karnataka,Shikarpur,14.2673037,75.3557927
Siralkoppa|Karnataka,Karnataka,Siralkoppa,14.3797303,75.2508229
Shivamogga|Karnataka,Karnataka,Shivamogga,13.9326093,75.574978
Sorab|Karnataka,Karnataka,Sorab,14.3811533,75.1022271
Agumbe|Karnataka,Karnataka,Agumbe,13.5026635,75.0903154
Tirthahalli|Karnataka,Karnataka,Tirthahalli,13.9197925,75.5668838
Chiknayakanhalli|Karnataka,Karnataka,Chiknayakanhalli,13.4177165,76.6185142
Huliyar|Karnataka,Karnataka,Huliyar,13.4140266,76.4781286
Gubbi|Karnataka,Karnataka,Gubbi,13.3095743,76.9400698
Koratagere|Karnataka,Karnataka,Koratagere,13.5215422,77.2358911
Kunigal|Karnataka,Karnataka,Kunigal,13.0260158,77.0222704
Madhugiri|Karnataka,Karnataka,Madhugiri,13.6601789,77.2140882
Pavagada|Karnataka,Karnataka,Pavagada,14.1007288,77.2800053
Sira|Karnataka,Karnataka,Sira,13.7409467,76.905738
Tiptur|Karnataka,Karnataka,Tiptur,13.258575,76.4737675
Tumakuru|Karnataka,Karnataka,Tumakuru,13.3400771,77.1006208
Adityapatna|Karnataka,Karnataka,Adityapatna,13.268916,76.7148927
Turuvekere|Karnataka,Karnataka,Turuvekere,13.1627196,76.6680675
Kollur|Karnataka,Karnataka,Kollur,13.8634049,74.8137959
Heroor|Karnataka,Karnataka,Heroor,13.4145674,74.7537594
Saligram|Karnataka,Karnataka,Saligram,13.4977578,74.7117591
Varamballi|Karnataka,Karnataka,Varamballi,13.4284142,74.735618
Bada|Karnataka,Karnataka,Bada,13.8689602,74.6389294
Mallar|Karnataka,Karnataka,Mallar,13.2163385,74.7666513
Moodabettu|Karnataka,Karnataka,Moodabettu,13.2835837,74.7529344
Nadsal|Karnataka,Karnataka,Nadsal,13.1241756,74.7746684
Yenagudde|Karnataka,Karnataka,Yenagudde,13.2874277,74.752479
Karkal|Karnataka,Karnataka,Karkal,13.2150997,74.9961799
Sanoor|Karnataka,Karnataka,Sanoor,13.1768544,74.9929223
Koteshwar|Karnataka,Karnataka,Koteshwar,13.5936472,74.695699
Kundapura|Karnataka,Karnataka,Kundapura,13.6582514,74.83531177
Alevoor|Karnataka,Karnataka,Alevoor,13.3081904,74.7918883
Manipura|Karnataka,Karnataka,Manipura,13.2939497,74.7685311
Udupi|Karnataka,Karnataka,Udupi,13.3419169,74.7473232
Ankola|Karnataka,Karnataka,Ankola,14.6599889,74.3047846
Aversa|Karnataka,Karnataka,Aversa,14.7282475,74.2833993
Bobruwada|Karnataka,Karnataka,Bobruwada,14.6540998,74.2944109
Bhatkal|Karnataka,Karnataka,Bhatkal,13.9873619,74.5544089
Jali|Karnataka,Karnataka,Jali,13.9961161,74.5189877
Venkatapura|Karnataka,Karnataka,Venkatapura,14.0554426,74.621302
Ambikanagara|Karnataka,Karnataka,Ambikanagara,15.1281273,74.6561453
Dandeli|Karnataka,Karnataka,Dandeli,15.2490284,74.6236037
Haliyal|Karnataka,Karnataka,Haliyal,15.3299733,74.7646665
Honavar|Karnataka,Karnataka,Honavar,14.2797502,74.4439252
Kadwad|Karnataka,Karnataka,Kadwad,14.8371201,74.1739377
Karwar|Karnataka,Karnataka,Karwar,14.8120931,74.1319229
Kumta|Karnataka,Karnataka,Kumta,14.4261647,74.4107617
Mundgod|Karnataka,Karnataka,Mundgod,14.9715262,75.0413079
Tattilli|Karnataka,Karnataka,Tattilli,14.9944859,75.0114612
Siddapur|Karnataka,Karnataka,Siddapur,14.5225348,74.8365309
Sirsi|Karnataka,Karnataka,Sirsi,14.6192362,74.8388611
Yellapur|Karnataka,Karnataka,Yellapur,14.9622518,74.7061458
Hoovina Hadagalli|Karnataka,Karnataka,Hoovina Hadagalli,15.0199533,75.931808
Harapanahalli|Karnataka,Karnataka,Harapanahalli,14.7880219,75.988032
Hampi|Karnataka,Karnataka,Hampi,15.3358,76.4610201
Hosapete|Karnataka,Karnataka,Hosapete,15.266493,76.3872297
Kamalapuram|Karnataka,Karnataka,Kamalapuram,14.608384,78.662567
Kotturu|Karnataka,Karnataka,Kotturu,14.8243692,76.2252832
Kudligi|Karnataka,Karnataka,Kudligi,14.9050763,76.3844473
Basavana Bagevadi|Karnataka,Karnataka,Basavana Bagevadi,16.5738547,75.9747123
Indi|Karnataka,Karnataka,Indi,17.1744599,75.9553764
Muddebihal|Karnataka,Karnataka,Muddebihal,16.3284481,76.1283489
Sindgi|Karnataka,Karnataka,Sindgi,16.9172558,76.2334278
Talikota|Karnataka,Karnataka,Talikota,16.474468,76.311706
Vijayapura|Karnataka,Karnataka,Vijayapura,16.666667,75.916667
Gurmatkal|Karnataka,Karnataka,Gurmatkal,16.8655608,77.3927304
Bhimarayanagudi|Karnataka,Karnataka,Bhimarayanagudi,16.7281042,76.7985669
Gogipeth|Karnataka,Karnataka,Gogipeth,16.7334058,76.7466378
Shahpur|Karnataka,Karnataka,Shahpur,16.6956754,76.8431564
Shorapur|Karnataka,Karnataka,Shorapur,16.5216887,76.7610518
Saidapur|Karnataka,Karnataka,Saidapur,16.5722359,77.2515195
Yadgir|Karnataka,Karnataka,Yadgir,16.7625516,77.1442251
Alappuzha|Kerala,Kerala,Alappuzha,9.4980001,76.333482
Mannanchery|Kerala,Kerala,Mannanchery,9.57269245,76.34731335
Chengannur|Kerala,Kerala,Chengannur,9.29127805,76.5938331
Kurattissery|Kerala,Kerala,Kurattissery,9.3138726,76.5199195
Mannar|Kerala,Kerala,Mannar,9.3174015,76.5338634
Arookutty|Kerala,Kerala,Arookutty,9.8647363,76.3240533
Aroor|Kerala,Kerala,Aroor,9.8783108,76.3038826
Cherthala|Kerala,Kerala,Cherthala,9.740204,76.33246716
Ezhupunna|Kerala,Kerala,Ezhupunna,9.8198696,76.3020996
Kanjikkuzhi|Kerala,Kerala,Kanjikkuzhi,9.6087607,76.3339506
Kodamthuruth|Kerala,Kerala,Kodamthuruth,9.7968534,76.31634275
Kokkothamangalam|Kerala,Kerala,Kokkothamangalam,9.679825,76.3740495
Kuthiathode|Kerala,Kerala,Kuthiathode,9.7925838,76.3164576
Muhamma|Kerala,Kerala,Muhamma,9.6059003,76.3596446
Pallippuram Alappuzha|Kerala,Kerala,Pallippuram Alappuzha,9.7605593,76.3626011
Thaikattussery|Kerala,Kerala,Thaikattussery,9.7713797,76.3434679
Thanneermukkam|Kerala,Kerala,Thanneermukkam,9.67201555,76.37642781
Vayalar|Kerala,Kerala,Vayalar,9.7185185,76.337456
Cheppad|Kerala,Kerala,Cheppad,9.2432787,76.469386
Chingoli|Kerala,Kerala,Chingoli,9.24578765,76.45378023
Haripad|Kerala,Kerala,Haripad,9.2844934,76.4562679
Kandalloor|Kerala,Kerala,Kandalloor,9.16962545,76.46766869
Karthikappally|Kerala,Kerala,Karthikappally,9.2384729,76.45902
Kayamkulam|Kerala,Kerala,Kayamkulam,9.172188,76.5008685
Keerikkad|Kerala,Kerala,Keerikkad,9.1762569,76.4788907
Krishnapuram|Kerala,Kerala,Krishnapuram,9.1604741,76.52607904
Kumarapuram|Kerala,Kerala,Kumarapuram,9.2805298,76.42853278
Muthukulam|Kerala,Kerala,Muthukulam,9.2126939,76.4614659
Pathiyoor|Kerala,Kerala,Pathiyoor,9.20998825,76.49404601
Puthuppally Alappuzha|Kerala,Kerala,Puthuppally Alappuzha,9.1540546,76.4945082
Bharanikkavu|Kerala,Kerala,Bharanikkavu,9.17316575,76.55839569
Chennithala|Kerala,Kerala,Chennithala,9.279775,76.5207669
Kannamangalam Alappuzha|Kerala,Kerala,Kannamangalam Alappuzha,9.25149875,76.5191371
Kattanam|Kerala,Kerala,Kattanam,9.1738924,76.56246687
Mavelikkara|Kerala,Kerala,Mavelikkara,9.2090753,76.58149988
Thazhakara|Kerala,Kerala,Thazhakara,9.25364655,76.55019613
Aluva|Kerala,Kerala,Aluva,10.17039815,76.38839449
Angamaly|Kerala,Kerala,Angamaly,10.1910284,76.3874109
Chengamanad|Kerala,Kerala,Chengamanad,10.1588717,76.33779941
Choornikkara|Kerala,Kerala,Choornikkara,10.08328795,76.34798831
Chowwara|Kerala,Kerala,Chowwara,10.1282593,76.3731527
Edathala|Kerala,Kerala,Edathala,10.0714367,76.3865521
Kalady|Kerala,Kerala,Kalady,10.18036315,76.43002112
Kizhakkumbhagom|Kerala,Kerala,Kizhakkumbhagom,10.1336503,76.4541639
Nedumbassery|Kerala,Kerala,Nedumbassery,10.1595172,76.3895183
Thekkumbhagom|Kerala,Kerala,Thekkumbhagom,9.93542075,76.34635408
Vadakkumbhagom|Kerala,Kerala,Vadakkumbhagom,10.1575409,76.410285
Amballoor|Kerala,Kerala,Amballoor,9.94759395,76.32484205
Kadamakkudy|Kerala,Kerala,Kadamakkudy,10.0636743,76.2459969
Kakkanad|Kerala,Kerala,Kakkanad,10.01657,76.34275
Kalamassery|Kerala,Kerala,Kalamassery,10.0593517,76.3206787
Kanayannur|Kerala,Kerala,Kanayannur,9.95029475,76.33123357
Kochi|Kerala,Kerala,Kochi,9.931308,76.2674136
Kureekkad|Kerala,Kerala,Kureekkad,9.927367,76.3742758
Manakunnam|Kerala,Kerala,Manakunnam,9.9178589,76.3540444
Maradu|Kerala,Kerala,Maradu,9.9397588,76.3286304
Mulamthuruthy|Kerala,Kerala,Mulamthuruthy,9.89358485,76.40939291
Thiruvankulam|Kerala,Kerala,Thiruvankulam,9.9434669,76.373653
Thrikkakara|Kerala,Kerala,Thrikkakara,10.01083335,76.33090153
Thrippunithura|Kerala,Kerala,Thrippunithura,9.9440256,76.3489858
Elamkunnapuzha|Kerala,Kerala,Elamkunnapuzha,10.00585225,76.22846228
Njarackal|Kerala,Kerala,Njarackal,10.0453853,76.2254346
Puthuvype|Kerala,Kerala,Puthuvype,10.0013526,76.2220716
Eramalloor|Kerala,Kerala,Eramalloor,10.0787914,76.5819349
Kothamangalam|Kerala,Kerala,Kothamangalam,10.13328035,76.73612209
Chelamattom|Kerala,Kerala,Chelamattom,10.1389329,76.453559
Koovappady|Kerala,Kerala,Koovappady,10.1628794,76.4872377
Kunnathunad|Kerala,Kerala,Kunnathunad,10.0545523,76.47149074
Marampilly|Kerala,Kerala,Marampilly,10.1106743,76.4193428
Perumbavoor|Kerala,Kerala,Perumbavoor,10.1147548,76.4778152
Puthencruz|Kerala,Kerala,Puthencruz,9.9694084,76.4232549
Vazhakulam|Kerala,Kerala,Vazhakulam,9.9436431,76.6401055
Vengola|Kerala,Kerala,Vengola,10.0795869,76.45922565
Koothattukulam|Kerala,Kerala,Koothattukulam,9.8621862,76.5980931
Muvattupuzha|Kerala,Kerala,Muvattupuzha,9.9269213,76.56347829
Piravam|Kerala,Kerala,Piravam,9.8733689,76.4922683
Velloorkunnam|Kerala,Kerala,Velloorkunnam,9.991211,76.5752207
Alangad|Kerala,Kerala,Alangad,10.11296105,76.28900505
Chendamangalam|Kerala,Kerala,Chendamangalam,10.1691683,76.2340883
Eloor|Kerala,Kerala,Eloor,10.06977495,76.30790414
Kadungalloor|Kerala,Kerala,Kadungalloor,10.1012816,76.32767303
Karumalloor|Kerala,Kerala,Karumalloor,10.1457971,76.32151721
Kedamangalam|Kerala,Kerala,Kedamangalam,10.1415071,76.21816215
Kottuvally|Kerala,Kerala,Kottuvally,10.1222345,76.24866657
Moothakunnam|Kerala,Kerala,Moothakunnam,10.1885651,76.2024818
North Paravur|Kerala,Kerala,North Paravur,10.1484083,76.2249185
Puthenvelikkara|Kerala,Kerala,Puthenvelikkara,10.1877655,76.2457603
Vadakkekara|Kerala,Kerala,Vadakkekara,10.163499,76.2065071
Varappuzha|Kerala,Kerala,Varappuzha,10.0778389,76.270926
Munnar|Kerala,Kerala,Munnar,10.0869959,77.0600915
Kattappana|Kerala,Kerala,Kattappana,9.7561717,77.1140611
Kumily|Kerala,Kerala,Kumily,9.6067952,77.1671018
Peermade|Kerala,Kerala,Peermade,9.5720149,76.9958988
Vandiperiyar|Kerala,Kerala,Vandiperiyar,9.5729206,77.0918879
Thodupuzha|Kerala,Kerala,Thodupuzha,9.88303525,76.76444289
Iritty|Kerala,Kerala,Iritty,11.97731185,75.72316374
Mattannur|Kerala,Kerala,Mattannur,11.9307557,75.5712639
Ancharakandy|Kerala,Kerala,Ancharakandy,11.8858342,75.4850892
Azhikode|Kerala,Kerala,Azhikode,11.9264746,75.32314059
Azhikode South|Kerala,Kerala,Azhikode South,11.9114159,75.34295626
Chala|Kerala,Kerala,Chala,11.847284,75.4334405
Chelora|Kerala,Kerala,Chelora,11.89095,75.43410574
Cherukunnu|Kerala,Kerala,Cherukunnu,11.9994238,75.3031039
Chirakkal|Kerala,Kerala,Chirakkal,11.9107503,75.3532553
Elayavoor|Kerala,Kerala,Elayavoor,11.882576,75.39955669
Iriveri|Kerala,Kerala,Iriveri,11.86477325,75.46927525
Kadachira|Kerala,Kerala,Kadachira,11.8330744,75.4551155
Kalliasseri|Kerala,Kerala,Kalliasseri,11.9738162,75.3584432
Kanhirode|Kerala,Kerala,Kanhirode,11.9174288,75.4638043
Kannadiparamba|Kerala,Kerala,Kannadiparamba,11.9382276,75.4001267
Kannapuram|Kerala,Kerala,Kannapuram,11.9792946,75.3167749
Kannur|Kerala,Kerala,Kannur,11.8763836,75.3737973
Mavilayi|Kerala,Kerala,Mavilayi,11.83933675,75.47352086
Munderi|Kerala,Kerala,Munderi,11.9264778,75.4392528
Muzhappilangad|Kerala,Kerala,Muzhappilangad,11.797215,75.4455031
Narath|Kerala,Kerala,Narath,11.9606818,75.38825681
Pallikkunnu|Kerala,Kerala,Pallikkunnu,11.8833612,75.3438158
Pappinisseri|Kerala,Kerala,Pappinisseri,11.95398495,75.35236588
Peralasseri|Kerala,Kerala,Peralasseri,11.8329108,75.4855496
Puzhathi|Kerala,Kerala,Puzhathi,11.901776,75.37543003
Thottada|Kerala,Kerala,Thottada,11.84696535,75.41487372
Valapattanam|Kerala,Kerala,Valapattanam,11.907222,75.34887706
Varam|Kerala,Kerala,Varam,11.8992067,75.4145065
Cheruthazham|Kerala,Kerala,Cheruthazham,12.0769936,75.25794142
Ezhome|Kerala,Kerala,Ezhome,12.0362577,75.28758541
Kadannappalli|Kerala,Kerala,Kadannappalli,12.1056978,75.2868515
Karivellur|Kerala,Kerala,Karivellur,12.1742518,75.1946223
Kunhimangalam|Kerala,Kerala,Kunhimangalam,12.0723588,75.2365503
Madayi|Kerala,Kerala,Madayi,12.02601495,75.24439433
Payyannur|Kerala,Kerala,Payyannur,12.11875635,75.23738056
Anthoor|Kerala,Kerala,Anthoor,11.9965588,75.36841968
Cheleri|Kerala,Kerala,Cheleri,11.94784935,75.42788389
Irikkur|Kerala,Kerala,Irikkur,12.1233866,75.54319582
Kolacherry|Kerala,Kerala,Kolacherry,11.9571787,75.41901727
Kurumathur|Kerala,Kerala,Kurumathur,12.05916765,75.40142075
Kuttiattoor|Kerala,Kerala,Kuttiattoor,11.95849,75.4742671
Maniyoor|Kerala,Kerala,Maniyoor,11.95413665,75.46500444
Mayyil|Kerala,Kerala,Mayyil,11.9892774,75.44288496
Pariyaram|Kerala,Kerala,Pariyaram,12.0899543,75.35332005
Sreekantapuram|Kerala,Kerala,Sreekantapuram,12.0456814,75.507288
Taliparamba|Kerala,Kerala,Taliparamba,12.0994756,75.47057357
Chockli|Kerala,Kerala,Chockli,11.7308299,75.5565825
Dharmadom|Kerala,Kerala,Dharmadom,11.7767078,75.4685456
Eranholi|Kerala,Kerala,Eranholi,11.77854015,75.50697671
Eruvatti|Kerala,Kerala,Eruvatti,12.1743438,75.4140781
Kadirur|Kerala,Kerala,Kadirur,11.77887295,75.53552086
Kandamkunnu|Kerala,Kerala,Kandamkunnu,11.86528775,75.57724686
Keezhallur|Kerala,Kerala,Keezhallur,11.89970855,75.52812958
Kolavelloor|Kerala,Kerala,Kolavelloor,11.7767118,75.626628
Koodali|Kerala,Kerala,Koodali,11.9225288,75.4769756
Koothuparamba|Kerala,Kerala,Koothuparamba,11.8297882,75.5653126
Kottayam Malabar|Kerala,Kerala,Kottayam Malabar,11.80047255,75.53519807
Manantheri|Kerala,Kerala,Manantheri,11.8489184,75.6089456
Mangattidam|Kerala,Kerala,Mangattidam,11.8599514,75.56319795
Mokeri|Kerala,Kerala,Mokeri,11.76855355,75.56842953
New Mahe|Kerala,Kerala,New Mahe,11.7150123,75.54433741
Paduvilayi|Kerala,Kerala,Paduvilayi,11.87795,75.51434795
Panniyannur|Kerala,Kerala,Panniyannur,11.74951165,75.55693656
Panoor|Kerala,Kerala,Panoor,11.72489205,75.58855976
Pathiriyad|Kerala,Kerala,Pathiriyad,11.84835135,75.5238529
Pattiom|Kerala,Kerala,Pattiom,11.7953349,75.5567821
Peringathur|Kerala,Kerala,Peringathur,11.7154805,75.58480744
Pinarayi|Kerala,Kerala,Pinarayi,11.8102535,75.4947553
Thalassery|Kerala,Kerala,Thalassery,11.83565105,75.64490544
Bare|Kerala,Kerala,Bare,12.3928134,75.0929487
Cheruvathur|Kerala,Kerala,Cheruvathur,12.2158691,75.1627797
Kanhangad|Kerala,Kerala,Kanhangad,12.3147758,75.10475205
